LANGUAGE,GRAMMATICAL GENDER OF NOUN,NOUN,ADJECTIVE,COSINE SIMILARITY,GENDER ASSOCIATION OF ADJECTIVE
es,feminine,escoba,señora,0.45956495,masculine
es,feminine,escoba,delincuente,0.61353683,masculine
es,feminine,escoba,afortunada,0.37175432,masculine
es,feminine,escoba,guerrera,0.48185676,masculine
es,feminine,escoba,camionera,0.43359873,masculine
es,feminine,escoba,polifacética,0.45721695,masculine
es,feminine,escoba,vaquera,0.5669029,masculine
es,feminine,escoba,necia,0.5657716,masculine
es,feminine,escoba,asesina,0.49738312,masculine
es,feminine,escoba,visionaria,0.44197342,masculine
es,feminine,escoba,piadosa,0.44705066,masculine
es,feminine,escoba,madura,0.56394136,masculine
es,feminine,escoba,acaudalada,0.45820355,masculine
es,feminine,escoba,metrosexual,0.40308166,masculine
es,feminine,escoba,viviente,0.4360972,masculine
es,feminine,escoba,macho,0.65061355,masculine
es,feminine,escoba,mona,0.48357058,masculine
es,feminine,escoba,poderosa,0.65061355,masculine
es,feminine,escoba,encarnada,0.59374464,masculine
es,feminine,escoba,honrada,0.44635284,masculine
es,feminine,escoba,galana,0.49823856,masculine
es,feminine,escoba,pensadora,0.47436175,masculine
es,feminine,escoba,primitiva,0.65061355,masculine
es,feminine,escoba,hombruna,0.33534762,masculine
es,feminine,escoba,octogenaria,0.5297293,masculine
es,feminine,escoba,masculina,0.65061355,masculine
es,feminine,escoba,ruda,0.42845732,masculine
es,feminine,escoba,depravada,0.5354514,masculine
es,feminine,escoba,buenmoza,0.5057716,masculine
es,feminine,escoba,caballerosa,0.40911078,masculine
es,feminine,escoba,astuta,0.5793547,masculine
es,feminine,escoba,atea,0.53786,masculine
es,feminine,escoba,forzuda,0.5160203,masculine
es,feminine,escoba,embarazada,0.4686382,masculine
es,feminine,escoba,viajadora,0.40899435,masculine
es,feminine,escoba,ciudadana,0.5128263,masculine
es,feminine,escoba,infeliz,0.5039273,masculine
es,feminine,escoba,mujeriega,0.46396518,masculine
es,feminine,escoba,agricultora,0.3410743,masculine
es,feminine,escoba,intrépida,0.47533885,masculine
es,feminine,escoba,civilizada,0.44398558,masculine
es,feminine,escoba,aventurera,0.43656048,masculine
es,feminine,escoba,bondadosa,0.35035732,masculine
es,feminine,escoba,semihumana,0.39259687,masculine
es,feminine,escoba,heterosexual,0.35466743,masculine
es,feminine,escoba,tímido,0.47773662,masculine
es,feminine,escoba,cultísima,0.45699483,masculine
es,feminine,escoba,sapiente,0.4823242,masculine
es,feminine,ballena,individua,0.18796125,masculine
es,feminine,ballena,humana,0.23303221,masculine
es,feminine,ballena,chica,0.23303221,masculine
es,feminine,ballena,anciana,0.24546236,masculine
es,feminine,ballena,joven,0.23303221,masculine
es,feminine,ballena,sabia,0.31333894,masculine
es,feminine,ballena,jovencita,0.21924971,masculine
es,feminine,ballena,animal,0.23303221,masculine
es,feminine,ballena,creyente,0.1752959,masculine
es,feminine,ballena,campesina,0.2658059,masculine
es,feminine,ballena,adinerada,0.22188629,masculine
es,feminine,ballena,fornida,0.26098856,masculine
es,feminine,ballena,trabajadora,0.19411577,masculine
es,feminine,ballena,sujeta,0.17716873,masculine
es,feminine,ballena,desgraciada,0.2476981,masculine
es,feminine,ballena,vagabunda,0.18698919,masculine
es,feminine,ballena,guapa,0.2459478,masculine
es,feminine,ballena,cristiana,0.23303221,masculine
es,feminine,ballena,desdichada,0.22637592,masculine
es,feminine,ballena,pecadora,0.20935933,masculine
es,feminine,ballena,soñadora,0.17044583,masculine
es,feminine,ballena,procreadora,0.24490722,masculine
es,feminine,ballena,barbuda,0.30861408,masculine
es,feminine,ballena,corpulenta,0.25767776,masculine
es,feminine,ballena,vieja,0.20121221,masculine
es,feminine,ballena,amante,0.23303221,masculine
es,feminine,ballena,perra,0.27585158,masculine
es,feminine,ballena,cazadora,0.19252248,masculine
es,feminine,ballena,pescadora,0.25518104,masculine
es,feminine,ballena,soltera,0.23519845,masculine
es,feminine,ballena,seductora,0.14521301,masculine
es,feminine,ballena,señora,0.18823653,masculine
es,feminine,ballena,delincuente,0.29671755,masculine
es,feminine,ballena,afortunada,0.16160859,masculine
es,feminine,ballena,guerrera,0.2410426,masculine
es,feminine,ballena,camionera,0.20942198,masculine
es,feminine,ballena,polifacética,0.24975875,masculine
es,feminine,ballena,vaquera,0.3148129,masculine
es,feminine,ballena,necia,0.25857183,masculine
es,feminine,ballena,asesina,0.23809531,masculine
es,feminine,ballena,visionaria,0.23449804,masculine
es,feminine,ballena,piadosa,0.19736198,masculine
es,feminine,ballena,madura,0.28955573,masculine
es,feminine,ballena,acaudalada,0.21191476,masculine
es,feminine,ballena,metrosexual,0.17828955,masculine
es,feminine,ballena,viviente,0.17790891,masculine
es,feminine,ballena,macho,0.23303221,masculine
es,feminine,ballena,mona,0.261947,masculine
es,feminine,ballena,poderosa,0.23303221,masculine
es,feminine,ballena,encarnada,0.2734225,masculine
es,feminine,ballena,honrada,0.16618656,masculine
es,feminine,ballena,galana,0.25782695,masculine
es,feminine,ballena,pensadora,0.22253111,masculine
es,feminine,ballena,primitiva,0.23303221,masculine
es,feminine,ballena,hombruna,0.16763149,masculine
es,feminine,ballena,octogenaria,0.17830439,masculine
es,feminine,ballena,masculina,0.23303221,masculine
es,feminine,ballena,ruda,0.20677093,masculine
es,feminine,ballena,depravada,0.24674042,masculine
es,feminine,ballena,buenmoza,0.18947272,masculine
es,feminine,ballena,caballerosa,0.28884682,masculine
es,feminine,ballena,astuta,0.2616416,masculine
es,feminine,ballena,atea,0.26182982,masculine
es,feminine,ballena,forzuda,0.24005765,masculine
es,feminine,ballena,embarazada,0.21382488,masculine
es,feminine,ballena,viajadora,0.16095234,masculine
es,feminine,ballena,ciudadana,0.24357158,masculine
es,feminine,ballena,infeliz,0.25546563,masculine
es,feminine,ballena,mujeriega,0.2048199,masculine
es,feminine,ballena,agricultora,0.13278404,masculine
es,feminine,ballena,intrépida,0.22710386,masculine
es,feminine,ballena,civilizada,0.2150935,masculine
es,feminine,ballena,aventurera,0.19632185,masculine
es,feminine,ballena,bondadosa,0.16308308,masculine
es,feminine,ballena,semihumana,0.17424618,masculine
es,feminine,ballena,heterosexual,0.15090926,masculine
es,feminine,ballena,tímido,0.1685581,masculine
es,feminine,ballena,cultísima,0.18092929,masculine
es,feminine,ballena,sapiente,0.24376914,masculine
es,feminine,cuchara,individua,0.1574533,masculine
es,feminine,cuchara,humana,0.20291221,masculine
es,feminine,cuchara,chica,0.20291221,masculine
es,feminine,cuchara,anciana,0.23292053,masculine
es,feminine,cuchara,joven,0.20291221,masculine
es,feminine,cuchara,sabia,0.30082315,masculine
es,feminine,cuchara,jovencita,0.1484882,masculine
es,feminine,cuchara,animal,0.20291221,masculine
es,feminine,cuchara,creyente,0.23973343,masculine
es,feminine,cuchara,campesina,0.1912553,masculine
es,feminine,cuchara,adinerada,0.20761,masculine
es,feminine,cuchara,fornida,0.27266505,masculine
es,feminine,cuchara,trabajadora,0.1504162,masculine
es,feminine,cuchara,sujeta,0.16984081,masculine
es,feminine,cuchara,desgraciada,0.24239713,masculine
es,feminine,cuchara,vagabunda,0.15755478,masculine
es,feminine,cuchara,guapa,0.26219445,masculine
es,feminine,cuchara,cristiana,0.20291221,masculine
es,feminine,cuchara,desdichada,0.24095923,masculine
es,feminine,cuchara,pecadora,0.27910894,masculine
es,feminine,cuchara,soñadora,0.18950494,masculine
es,feminine,cuchara,procreadora,0.29052556,masculine
es,feminine,cuchara,barbuda,0.26833305,masculine
es,feminine,cuchara,corpulenta,0.2808878,masculine
es,feminine,cuchara,vieja,0.17870447,masculine
es,feminine,cuchara,amante,0.20291221,masculine
es,feminine,cuchara,perra,0.27035597,masculine
es,feminine,cuchara,cazadora,0.17551708,masculine
es,feminine,cuchara,pescadora,0.1978372,masculine
es,feminine,cuchara,soltera,0.22703348,masculine
es,feminine,cuchara,seductora,0.18139921,masculine
es,feminine,cuchara,señora,0.14783701,masculine
es,feminine,cuchara,delincuente,0.36869788,masculine
es,feminine,cuchara,afortunada,0.17566079,masculine
es,feminine,cuchara,guerrera,0.17655782,masculine
es,feminine,cuchara,camionera,0.23380014,masculine
es,feminine,cuchara,polifacética,0.26383778,masculine
es,feminine,cuchara,vaquera,0.2457674,masculine
es,feminine,cuchara,necia,0.22629409,masculine
es,feminine,cuchara,asesina,0.19690213,masculine
es,feminine,cuchara,visionaria,0.16209501,masculine
es,feminine,cuchara,piadosa,0.22214219,masculine
es,feminine,cuchara,madura,0.23402545,masculine
es,feminine,cuchara,acaudalada,0.2516248,masculine
es,feminine,cuchara,metrosexual,0.146976,masculine
es,feminine,cuchara,viviente,0.12632172,masculine
es,feminine,cuchara,macho,0.20291221,masculine
es,feminine,cuchara,mona,0.21224503,masculine
es,feminine,cuchara,poderosa,0.20291221,masculine
es,feminine,cuchara,encarnada,0.37048432,masculine
es,feminine,cuchara,honrada,0.14879996,masculine
es,feminine,cuchara,galana,0.19942577,masculine
es,feminine,cuchara,pensadora,0.1482667,masculine
es,feminine,cuchara,primitiva,0.20291221,masculine
es,feminine,cuchara,hombruna,0.1352147,masculine
es,feminine,cuchara,octogenaria,0.24366844,masculine
es,feminine,cuchara,masculina,0.20291221,masculine
es,feminine,cuchara,ruda,0.19534196,masculine
es,feminine,cuchara,depravada,0.25119367,masculine
es,feminine,cuchara,buenmoza,0.18706338,masculine
es,feminine,cuchara,caballerosa,0.27402556,masculine
es,feminine,cuchara,astuta,0.23761803,masculine
es,feminine,cuchara,atea,0.24076055,masculine
es,feminine,cuchara,forzuda,0.30200633,masculine
es,feminine,cuchara,embarazada,0.20909189,masculine
es,feminine,cuchara,viajadora,0.18791905,masculine
es,feminine,cuchara,ciudadana,0.22499727,masculine
es,feminine,cuchara,infeliz,0.23967555,masculine
es,feminine,cuchara,mujeriega,0.1733007,masculine
es,feminine,cuchara,agricultora,0.18739237,masculine
es,feminine,cuchara,intrépida,0.23253582,masculine
es,feminine,cuchara,civilizada,0.16954343,masculine
es,feminine,cuchara,aventurera,0.14242603,masculine
es,feminine,cuchara,bondadosa,0.13326053,masculine
es,feminine,cuchara,semihumana,0.20892148,masculine
es,feminine,cuchara,heterosexual,0.19624281,masculine
es,feminine,cuchara,tímido,0.14452824,masculine
es,feminine,cuchara,cultísima,0.20048252,masculine
es,feminine,cuchara,sapiente,0.18857099,masculine
es,feminine,roca,individua,0.2008215,masculine
es,feminine,roca,humana,0.2596818,masculine
es,feminine,roca,chica,0.2596818,masculine
es,feminine,roca,anciana,0.28756803,masculine
es,feminine,roca,joven,0.2596818,masculine
es,feminine,roca,sabia,0.38872704,masculine
es,feminine,roca,jovencita,0.2182733,masculine
es,feminine,roca,animal,0.2596818,masculine
es,feminine,roca,creyente,0.22675525,masculine
es,feminine,roca,campesina,0.23218583,masculine
es,feminine,roca,adinerada,0.24167757,masculine
es,feminine,roca,fornida,0.32117522,masculine
es,feminine,roca,trabajadora,0.20412625,masculine
es,feminine,roca,sujeta,0.21302977,masculine
es,feminine,roca,desgraciada,0.27490854,masculine
es,feminine,roca,vagabunda,0.14795296,masculine
es,feminine,roca,guapa,0.28026563,masculine
es,feminine,roca,cristiana,0.2596818,masculine
es,feminine,roca,desdichada,0.283704,masculine
es,feminine,roca,pecadora,0.25520405,masculine
es,feminine,roca,soñadora,0.19852647,masculine
es,feminine,roca,procreadora,0.29262686,masculine
es,feminine,roca,barbuda,0.2734764,masculine
es,feminine,roca,corpulenta,0.2396892,masculine
es,feminine,roca,vieja,0.25762498,masculine
es,feminine,roca,amante,0.2596818,masculine
es,feminine,roca,perra,0.34245482,masculine
es,feminine,roca,cazadora,0.2064499,masculine
es,feminine,roca,pescadora,0.21790813,masculine
es,feminine,roca,soltera,0.2621513,masculine
es,feminine,roca,seductora,0.18548523,masculine
es,feminine,roca,señora,0.188768,masculine
es,feminine,roca,delincuente,0.3508465,masculine
es,feminine,roca,afortunada,0.19337733,masculine
es,feminine,roca,guerrera,0.23611222,masculine
es,feminine,roca,camionera,0.21806718,masculine
es,feminine,roca,polifacética,0.2488877,masculine
es,feminine,roca,vaquera,0.33053073,masculine
es,feminine,roca,necia,0.31783125,masculine
es,feminine,roca,asesina,0.25454128,masculine
es,feminine,roca,visionaria,0.20784585,masculine
es,feminine,roca,piadosa,0.23956253,masculine
es,feminine,roca,madura,0.3412213,masculine
es,feminine,roca,acaudalada,0.24733137,masculine
es,feminine,roca,metrosexual,0.15494093,masculine
es,feminine,roca,viviente,0.19004866,masculine
es,feminine,roca,macho,0.2596818,masculine
es,feminine,roca,mona,0.24834603,masculine
es,feminine,roca,poderosa,0.2596818,masculine
es,feminine,roca,encarnada,0.32019973,masculine
es,feminine,roca,honrada,0.16633542,masculine
es,feminine,roca,galana,0.24752833,masculine
es,feminine,roca,pensadora,0.2384982,masculine
es,feminine,roca,primitiva,0.2596818,masculine
es,feminine,roca,hombruna,0.15741502,masculine
es,feminine,roca,octogenaria,0.2477561,masculine
es,feminine,roca,masculina,0.2596818,masculine
es,feminine,roca,ruda,0.1896805,masculine
es,feminine,roca,depravada,0.33093092,masculine
es,feminine,roca,buenmoza,0.21879177,masculine
es,feminine,roca,caballerosa,0.20368373,masculine
es,feminine,roca,astuta,0.29990324,masculine
es,feminine,roca,atea,0.29593644,masculine
es,feminine,roca,forzuda,0.30390477,masculine
es,feminine,roca,embarazada,0.24732345,masculine
es,feminine,roca,viajadora,0.2189658,masculine
es,feminine,roca,ciudadana,0.2660372,masculine
es,feminine,roca,infeliz,0.26506352,masculine
es,feminine,roca,mujeriega,0.20228998,masculine
es,feminine,roca,agricultora,0.14975409,masculine
es,feminine,roca,intrépida,0.2656373,masculine
es,feminine,roca,civilizada,0.21608803,masculine
es,feminine,roca,aventurera,0.1775975,masculine
es,feminine,roca,bondadosa,0.15507032,masculine
es,feminine,roca,semihumana,0.18468553,masculine
es,feminine,roca,heterosexual,0.17556527,masculine
es,feminine,roca,tímido,0.17599602,masculine
es,feminine,roca,cultísima,0.20010638,masculine
es,feminine,roca,sapiente,0.23811367,masculine
es,feminine,lluvia,individua,0.18300836,masculine
es,feminine,lluvia,humana,0.2707586,masculine
es,feminine,lluvia,chica,0.2707586,masculine
es,feminine,lluvia,anciana,0.26987153,masculine
es,feminine,lluvia,joven,0.2707586,masculine
es,feminine,lluvia,sabia,0.3273938,masculine
